6275,2008-02-02 13:33:46,116.36784,39.90922
6275,2008-02-02 13:33:48,116.36783,39.90921
6275,2008-02-02 13:35:35,116.36983,39.90961
6275,2008-02-02 13:35:36,116.36983,39.90961
6275,2008-02-02 13:35:36,116.36983,39.90961
6275,2008-02-02 13:35:37,116.36983,39.90961
6275,2008-02-02 13:35:37,116.36983,39.90961
6275,2008-02-02 13:35:38,116.36983,39.90961
6275,2008-02-02 13:35:38,116.36983,39.90961
6275,2008-02-02 13:35:39,116.36983,39.90961
6275,2008-02-02 13:35:39,116.36983,39.90961
6275,2008-02-02 13:35:40,116.36983,39.90961
6275,2008-02-02 13:35:40,116.36983,39.90961
6275,2008-02-02 13:35:41,116.36983,39.90961
6275,2008-02-02 13:35:41,116.36983,39.90961
6275,2008-02-02 13:35:42,116.36983,39.90961
6275,2008-02-02 13:35:42,116.36983,39.90961
6275,2008-02-02 13:35:43,116.36986,39.90962
6275,2008-02-02 13:35:43,116.36986,39.90962
6275,2008-02-02 13:35:47,116.37002,39.90963
6275,2008-02-02 13:36:25,116.37038,39.91038
6275,2008-02-02 13:36:26,116.37039,39.9104
6275,2008-02-02 13:39:05,116.37177,39.91094
6275,2008-02-02 13:39:06,116.37177,39.91094
6275,2008-02-02 13:39:36,116.37177,39.91094
6275,2008-02-02 13:39:37,116.37177,39.91094
6275,2008-02-02 13:39:50,116.37177,39.91094
6275,2008-02-02 13:39:51,116.37177,39.91094
6275,2008-02-02 13:39:54,116.37177,39.91094
6275,2008-02-02 13:39:54,116.37177,39.91094
6275,2008-02-02 13:39:54,116.37177,39.91094
6275,2008-02-02 13:39:55,104.17062,30.82935
6275,2008-02-02 13:40:23,116.37177,39.91094
6275,2008-02-02 13:40:24,116.37177,39.91094
6275,2008-02-02 13:40:24,116.37177,39.91094
6275,2008-02-02 13:40:25,116.37177,39.91094
6275,2008-02-02 13:40:25,116.37177,39.91094
6275,2008-02-02 13:40:26,116.37177,39.91094
6275,2008-02-02 13:40:26,116.37177,39.91094
6275,2008-02-02 13:40:27,116.37177,39.91094
6275,2008-02-02 13:40:27,116.37177,39.91094
6275,2008-02-02 13:40:28,116.37177,39.91094
6275,2008-02-02 13:40:28,116.37177,39.91094
6275,2008-02-02 13:40:29,116.37177,39.91094
6275,2008-02-02 13:40:29,116.37177,39.91094
6275,2008-02-02 13:40:30,116.37177,39.91094
6275,2008-02-02 13:40:30,116.37177,39.91094
6275,2008-02-02 13:40:31,116.37177,39.91094
6275,2008-02-02 13:40:31,116.37177,39.91094
6275,2008-02-02 13:40:32,116.37177,39.91094
6275,2008-02-02 13:40:32,116.37177,39.91094
6275,2008-02-02 13:40:33,116.37177,39.91094
6275,2008-02-02 13:40:33,116.37177,39.91094
6275,2008-02-02 13:40:34,116.37177,39.91094
6275,2008-02-02 13:42:58,116.37177,39.91094
6275,2008-02-02 13:43:00,116.37177,39.91094
6275,2008-02-02 13:45:13,116.37177,39.91094
6275,2008-02-02 13:45:14,116.37177,39.91094
6275,2008-02-02 13:45:14,116.37177,39.91094
6275,2008-02-02 13:45:15,116.37177,39.91094
6275,2008-02-02 13:45:15,116.37177,39.91094
6275,2008-02-02 13:45:16,116.37177,39.91094
6275,2008-02-02 13:45:16,116.37177,39.91094
6275,2008-02-02 13:45:17,116.37177,39.91094
6275,2008-02-02 13:45:17,116.37177,39.91094
6275,2008-02-02 13:45:18,116.37177,39.91094
6275,2008-02-02 13:45:18,116.37177,39.91094
6275,2008-02-02 13:45:20,116.37177,39.91094
6275,2008-02-02 13:45:20,116.37177,39.91094
6275,2008-02-02 13:45:21,116.37177,39.91094
6275,2008-02-02 13:45:21,116.37177,39.91094
6275,2008-02-02 13:45:22,116.37177,39.91094
6275,2008-02-02 13:45:22,116.37177,39.91094
6275,2008-02-02 13:45:23,116.37177,39.91094
6275,2008-02-02 13:45:23,116.37177,39.91094
6275,2008-02-02 13:45:24,116.37177,39.91094
6275,2008-02-02 13:47:13,116.37177,39.91094
6275,2008-02-02 13:47:14,116.37177,39.91094
6275,2008-02-02 13:47:43,116.37177,39.91094
6275,2008-02-02 13:47:44,116.37177,39.91094
6275,2008-02-02 13:48:28,116.37177,39.91094
6275,2008-02-02 13:48:29,116.37177,39.91094
6275,2008-02-02 13:50:03,116.37177,39.91094
6275,2008-02-02 13:50:04,116.37177,39.91094
6275,2008-02-02 13:50:04,116.37177,39.91094
6275,2008-02-02 13:50:05,116.37177,39.91094
6275,2008-02-02 13:50:05,116.37177,39.91094
6275,2008-02-02 13:50:06,116.37177,39.91094
6275,2008-02-02 13:50:06,116.37177,39.91094
6275,2008-02-02 13:50:07,116.37177,39.91094
6275,2008-02-02 13:50:07,116.37177,39.91094
6275,2008-02-02 13:50:08,116.37177,39.91094
6275,2008-02-02 13:50:08,116.37177,39.91094
6275,2008-02-02 13:50:09,116.37177,39.91094
6275,2008-02-02 13:50:09,116.37177,39.91094
6275,2008-02-02 13:50:10,116.37177,39.91094
6275,2008-02-02 13:50:10,116.37177,39.91094
6275,2008-02-02 13:50:11,116.37177,39.91094
6275,2008-02-02 13:50:11,116.37177,39.91094
6275,2008-02-02 13:50:12,116.37177,39.91094
6275,2008-02-02 13:50:12,116.37177,39.91094
6275,2008-02-02 13:50:13,116.37177,39.91094
6275,2008-02-02 13:50:13,116.37177,39.91094
6275,2008-02-02 13:50:14,116.37177,39.91094
6275,2008-02-02 13:54:53,116.3745,39.91096
6275,2008-02-02 13:54:55,116.37463,39.91096
6275,2008-02-02 13:54:55,116.37463,39.91096
6275,2008-02-02 13:54:56,116.3747,39.91095
6275,2008-02-02 13:54:56,116.3747,39.91095
6275,2008-02-02 13:54:57,116.37476,39.91095
6275,2008-02-02 13:54:57,116.37476,39.91095
6275,2008-02-02 13:54:58,116.37482,39.91095
6275,2008-02-02 13:54:58,116.37482,39.91095
6275,2008-02-02 13:54:59,116.37488,39.91095
6275,2008-02-02 13:54:59,116.37488,39.91095
6275,2008-02-02 13:55:00,116.37493,39.91095
6275,2008-02-02 13:55:00,116.37493,39.91095
6275,2008-02-02 13:55:01,116.37498,39.91095
6275,2008-02-02 13:55:01,116.37498,39.91095
