6656,2008-02-02 13:54:54,116.3934,39.95934
6656,2008-02-02 13:54:59,116.3934,39.95934
6656,2008-02-02 13:54:59,116.3934,39.95934
6656,2008-02-02 13:55:04,116.39339,39.95934
6656,2008-02-02 14:03:59,116.39346,39.95943
6656,2008-02-02 14:04:04,116.39346,39.95943
6656,2008-02-02 14:04:34,116.39344,39.95942
6656,2008-02-02 14:04:39,116.39343,39.95942
6656,2008-02-02 14:04:39,116.39343,39.95942
6656,2008-02-02 14:04:44,116.39343,39.95942
6656,2008-02-02 14:09:24,116.39343,39.95937
6656,2008-02-02 14:09:29,116.39344,39.95936
6656,2008-02-02 14:09:29,116.39344,39.95936
6656,2008-02-02 14:09:34,116.39344,39.95933
6656,2008-02-02 14:14:14,116.39343,39.95941
6656,2008-02-02 14:14:19,116.39343,39.95941
6656,2008-02-02 14:14:19,116.39343,39.95941
6656,2008-02-02 14:14:24,116.39342,39.95941
6656,2008-02-02 14:38:23,116.3634,39.95137
6656,2008-02-02 14:38:28,116.36298,39.95137
6656,2008-02-02 14:38:28,116.36298,39.95137
6656,2008-02-02 14:38:33,116.36262,39.95134
6656,2008-02-02 14:38:33,116.36262,39.95134
6656,2008-02-02 14:38:33,116.36262,39.95134
